r_index,g_r,
5964,0.883645803804675,0.00441822901902337
5965,0.894768709829561,0.00447384354914781
5966,0.80966959656989,0.00404834798284945
5967,0.824885258503579,0.0041244262925179
5968,0.883276718189457,0.00441638359094729
5969,0.865875120535022,0.00432937560267511
5970,0.875356539824657,0.00437678269912328
5971,0.859597173777234,0.00429798586888617
5972,0.818622373558047,0.00409311186779023
5973,0.832990750303267,0.00416495375151633
5974,0.857921001401946,0.00428960500700973
5975,0.845440056303215,0.00422720028151607
5976,0.876850576506672,0.00438425288253336
5977,0.867621069800193,0.00433810534900097
5978,0.829161816071075,0.00414580908035538
5979,0.845933083029641,0.00422966541514821
5980,0.841592410600808,0.00420796205300404
5981,0.872140201186381,0.00436070100593191
5982,0.804533857332666,0.00402266928666333
5983,0.800211229831021,0.0040010561491551
5984,0.81453248815905,0.00407266244079525
5985,0.829654342105356,0.00414827171052678
5986,0.793739911173917,0.00396869955586959
5987,0.777281459382792,0.00388640729691396
5988,0.765690341815152,0.00382845170907576
5989,0.774335110516945,0.00387167555258473
5990,0.782165207691934,0.00391082603845967
5991,0.777861221904013,0.00388930610952006
5992,0.807509409541846,0.00403754704770923
5993,0.768453686816002,0.00384226843408001
5994,0.726192861887253,0.00363096430943626
5995,0.767941128093013,0.00383970564046506
5996,0.748311286037495,0.00374155643018748
5997,0.770656964588361,0.0038532848229418
5998,0.759106234693513,0.00379553117346757
5999,0.752401758345974,0.00376200879172987
6000,0.786009908826284,0.00393004954413142
6001,0.722888173475916,0.00361444086737958
6002,0.718619216610481,0.00359309608305241
6003,0.729654876561045,0.00364827438280522
6004,0.712504983112105,0.00356252491556052
6005,0.736412407568347,0.00368206203784173
6006,0.714444275390147,0.00357222137695074
6007,0.751203645903199,0.003756018229516
6008,0.687436148452256,0.00343718074226128
6009,0.729002473521688,0.00364501236760844
6010,0.745633100391594,0.00372816550195797
6011,0.673095572160715,0.00336547786080357
6012,0.76119615955323,0.00380598079776615
6013,0.705557944583304,0.00352778972291652
6014,0.683658141798223,0.00341829070899111
6015,0.709099646193565,0.00354549823096782
6016,0.716882790200591,0.00358441395100296
6017,0.698207399410408,0.00349103699705204
6018,0.714002407623356,0.00357001203811678
6019,0.699345717885153,0.00349672858942576
6020,0.689503628327899,0.0034475181416395
6021,0.711690088298175,0.00355845044149087
6022,0.633025807629816,0.00316512903814908
6023,0.700817339642801,0.003504086698214
6024,0.682190374750897,0.00341095187375448
6025,0.741126151811397,0.00370563075905698
6026,0.688131482143834,0.00344065741071917
6027,0.688702147783449,0.00344351073891724
6028,0.681285463061718,0.00340642731530859
6029,0.675470516921765,0.00337735258460882
6030,0.63773283954069,0.00318866419770345
6031,0.659064683775866,0.00329532341887933
6032,0.649274599612493,0.00324637299806247
6033,0.700888480607628,0.00350444240303814
6034,0.661598028433638,0.00330799014216819
6035,0.668550406887135,0.00334275203443568
6036,0.657973426932164,0.00328986713466082
6037,0.649792359160878,0.00324896179580439
6038,0.630471967189578,0.00315235983594789
6039,0.604798038357043,0.00302399019178522
6040,0.660284465497957,0.00330142232748978
6041,0.609964529706253,0.00304982264853127
6042,0.660642477387924,0.00330321238693962
6043,0.617508252979943,0.00308754126489972
6044,0.615715024075124,0.00307857512037562
6045,0.584537243842043,0.00292268621921021
6046,0.566877126297634,0.00283438563148817
6047,0.586531758143374,0.00293265879071687
6048,0.582370744161071,0.00291185372080535
6049,0.584557715916194,0.00292278857958097
6050,0.620837748182211,0.00310418874091105
6051,0.636485281816061,0.00318242640908031
6052,0.59903349477669,0.00299516747388345
6053,0.61546993698136,0.0030773496849068
6054,0.627936244388776,0.00313968122194388
6055,0.569151410182078,0.00284575705091039
6056,0.554719623409662,0.00277359811704831
6057,0.59646294256013,0.00298231471280065
6058,0.585985624312545,0.00292992812156273
6059,0.573934103048739,0.00286967051524369
6060,0.583228116740179,0.0029161405837009
6061,0.542744625829319,0.00271372312914659
6062,0.557571059015782,0.00278785529507891
6063,0.58659868807651,0.00293299344038255
6064,0.569041988276763,0.00284520994138382
6065,0.548340913828954,0.00274170456914477
6066,0.597060786136204,0.00298530393068102
6067,0.547191049655088,0.00273595524827544
6068,0.558833739941945,0.00279416869970973
6069,0.538951119544732,0.00269475559772366
6070,0.548225752949502,0.00274112876474751
6071,0.511823815116386,0.00255911907558193
6072,0.565182284887818,0.00282591142443909
6073,0.568930715268471,0.00284465357634235
6074,0.537277678549368,0.00268638839274684
6075,0.538673610339199,0.002693368051696
6076,0.539282468230957,0.00269641234115479
6077,0.491952985562591,0.00245976492781296
6078,0.516930629096383,0.00258465314548192
6079,0.542677165161196,0.00271338582580598
6080,0.536217959520207,0.00268108979760104
6081,0.516420793707886,0.00258210396853943
6082,0.546849480666654,0.00273424740333327
6083,0.520787231079979,0.00260393615539989
6084,0.564523454083304,0.00282261727041652
6085,0.548661899619431,0.00274330949809715
6086,0.499118293392808,0.00249559146696404
6087,0.523236261261437,0.00261618130630718
6088,0.502705618083141,0.0025135280904157
6089,0.506454406610409,0.00253227203305205
6090,0.516460837752407,0.00258230418876203
6091,0.524896152845349,0.00262448076422675
6092,0.504391799626367,0.00252195899813183
6093,0.494845322051809,0.00247422661025904
6094,0.522816585846094,0.00261408292923047
6095,0.51248903937129,0.00256244519685645
6096,0.493577492215068,0.00246788746107534
6097,0.522302297900316,0.00261151148950158
6098,0.476864071352001,0.00238432035676001
6099,0.47670773529163,0.00238353867645815
6100,0.462512316410267,0.00231256158205133
6101,0.500565922374015,0.00250282961187007
6102,0.459870901780564,0.00229935450890282
6103,0.506471445982289,0.00253235722991144
6104,0.493842633775308,0.00246921316887654
6105,0.468763243037703,0.00234381621518852
6106,0.472501846372754,0.00236250923186377
6107,0.46300914376732,0.0023150457188366
6108,0.469858780538458,0.00234929390269229
6109,0.474370936837236,0.00237185468418618
6110,0.47188348969582,0.0023594174484791
6111,0.463957606003361,0.0023197880300168
6112,0.451375517807305,0.00225687758903652
6113,0.46986723830474,0.0023493361915237
6114,0.465831643569115,0.00232915821784557
6115,0.450932811972578,0.00225466405986289
6116,0.477941134357666,0.00238970567178833
6117,0.423491166818579,0.0021174558340929
6118,0.44041092951057,0.00220205464755285
6119,0.444142606059508,0.00222071303029754
6120,0.441672902758876,0.00220836451379438
6121,0.429134838206284,0.00214567419103142
6122,0.439835698970132,0.00219917849485066
6123,0.445110807693568,0.00222555403846784
6124,0.474371891402632,0.00237185945701316
6125,0.444046617599552,0.00222023308799776
6126,0.44544837769992,0.0022272418884996
6127,0.458445631744673,0.00229222815872337
6128,0.464478791084411,0.00232239395542205
6129,0.465099851725396,0.00232549925862698
6130,0.43946095279952,0.0021973047639976
6131,0.457075637010407,0.00228537818505203
6132,0.430684188883806,0.00215342094441903
6133,0.44751861927698,0.0022375930963849
6134,0.457400060879559,0.0022870003043978
6135,0.422552344247764,0.00211276172123882
6136,0.42164381933232,0.0021082190966616
6137,0.412259500442492,0.00206129750221246
6138,0.443708629798752,0.00221854314899376
6139,0.4504948003055,0.0022524740015275
6140,0.434951579095031,0.00217475789547516
6141,0.419418455756649,0.00209709227878325
6142,0.452362873647643,0.00226181436823821
6143,0.398380437794953,0.00199190218897476
6144,0.40517020355744,0.0020258510177872
6145,0.41656697209983,0.00208283486049915
6146,0.438712835518805,0.00219356417759403
6147,0.434729760959604,0.00217364880479802
6148,0.403875414645043,0.00201937707322521
6149,0.43137675865671,0.00215688379328355
6150,0.418959311790506,0.00209479655895253
6151,0.403481613987887,0.00201740806993944
6152,0.423287951042546,0.00211643975521273
6153,0.430049588331124,0.00215024794165562
6154,0.431442515239433,0.00215721257619717
6155,0.438963144732389,0.00219481572366194
6156,0.418143157480783,0.00209071578740392
6157,0.448630613733801,0.00224315306866901
6158,0.414044972624169,0.00207022486312085
6159,0.428447153190174,0.00214223576595087
6160,0.448193813162143,0.00224096906581072
6161,0.45798799399339,0.00228993996996695
6162,0.434144855470266,0.00217072427735133
6163,0.408788980988102,0.00204394490494051
6164,0.42469709324194,0.0021234854662097
6165,0.403178663235514,0.00201589331617757
6166,0.417551538599382,0.00208775769299691
6167,0.426573366747943,0.00213286683373972
6168,0.426435082166066,0.00213217541083033
6169,0.424009046221257,0.00212004523110628
6170,0.415485687811239,0.0020774284390562
6171,0.444311320651711,0.00222155660325856
6172,0.425120750576445,0.00212560375288223
6173,0.406704207700494,0.00203352103850247
6174,0.424084041601536,0.00212042020800768
6175,0.430796846336638,0.00215398423168319
6176,0.45652725101911,0.00228263625509555
6177,0.444969984911771,0.00222484992455885
6178,0.424295540643676,0.00212147770321838
6179,0.453043567403438,0.00226521783701719
6180,0.43693920719974,0.0021846960359987
6181,0.448192586891103,0.00224096293445551
6182,0.391092416552719,0.0019554620827636
6183,0.453975986466227,0.00226987993233113
6184,0.453070287603506,0.00226535143801753
6185,0.434715824328749,0.00217357912164375
6186,0.464153734373089,0.00232076867186545
6187,0.416238639364323,0.00208119319682162
6188,0.460822072427403,0.00230411036213702
6189,0.42203119729807,0.00211015598649035
6190,0.463554149440509,0.00231777074720254
6191,0.450532089328996,0.00225266044664498
6192,0.425407178784082,0.00212703589392041
6193,0.489589998659413,0.00244794999329706
6194,0.429671326987108,0.00214835663493554
6195,0.455244106193068,0.00227622053096534
6196,0.449049390775001,0.002245246953875
6197,0.454194621462895,0.00227097310731447
6198,0.454048095253198,0.00227024047626599
6199,0.422181392221459,0.0021109069611073
6200,0.456020256745486,0.00228010128372743
6201,0.444551858108984,0.00222275929054492
6202,0.457989780750493,0.00228994890375246
6203,0.475190369088242,0.00237595184544121
6204,0.483331518360567,0.00241665759180284
6205,0.500512808301551,0.00250256404150775
6206,0.489801966807823,0.00244900983403912
6207,0.501696962368318,0.00250848481184159
6208,0.426982816904773,0.00213491408452387
